Host Id,Host Since,mes,anio,Name,Neighbourhood,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating,,,,,,
965458,13/08/2011,8,2011,Beautiful Light Apt Red Hook, Bklyn,Brooklyn,Apartment,95,Entire home/apt,11231,2,1,85,135,95,,,,,
966461,13/08/2011,8,2011,West Village upscale apartment,Manhattan,Apartment,90,Entire home/apt,10011,1,1,12,199,90,,,,,,
965453,13/08/2011,8,2011,Tree-lined Street 5 min to Times Sq,Manhattan,Apartment,95,Entire home/apt,10036,1,1,75,95,96,,,,,,
965677,13/08/2011,8,2011,Beautiful Bowery St. Artist Loft!,Manhattan,Apartment,100,Entire home/apt,10038,2,1,2,179,100,,,,,,
963410,13/08/2011,8,2011,beautiful apartment in the UES,Manhattan,Apartment,,Entire home/apt,10128,2,1,0,200,,,,,,,
963410,13/08/2011,8,2011,Beautiful Fully Furnished Apartment,Manhattan,Apartment,100,Entire home/apt,10128,2,1,1,200,100,,,,,,
965061,13/08/2011,8,2011,Cozy stylish Williamsburg room,Brooklyn,Apartment,,Private room,11249,1,1,0,99,,,,,,,
964482,13/08/2011,8,2011,Large room in elevator drman bldg,Manhattan,Apartment,90,Private room,10031,1,1,120,75,93,,,,,,
969259,14/08/2011,8,2011,Cool as a Cucumber, Crafty LES 1BR,Manhattan,Apartment,95,Entire home/apt,10002,1,1,15,150,96,,,,,
969490,14/08/2011,8,2011,Spacious 2bdrm - East Village, NYC,Manhattan,Apartment,100,Entire home/apt,10009,2,1,2,229,100,,,,,
970385,14/08/2011,8,2011,Modern Garden Family Townhouse,Manhattan,Apartment,90,Entire home/apt,10023,5,1,11,299,93,,,,,,
970385,14/08/2011,8,2011,Quiet Studio - Prime UWS Location,Manhattan,Apartment,90,Entire home/apt,10023,1,1,132,165,94,,,,,,
970385,14/08/2011,8,2011,Sunny Apt Near Opera/Cafes-Sleeps 4,Manhattan,Apartment,90,Entire home/apt,10023,3,1,143,235,93,,,,,,
970831,14/08/2011,8,2011,Room, CLEAN! 30min>City via J and L,Brooklyn,Apartment,90,Private room,11207,1,1,7,65,94,,,,,
969279,14/08/2011,8,2011,Bright Brooklyn Room in Shared Apt!,Brooklyn,Apartment,85,Private room,11221,1,1,57,69,89,,,,,,
968805,14/08/2011,8,2011,Private Bedroom & Bathroom - UES!,Manhattan,Apartment,90,Private room,10128,1,1,6,125,90,,,,,,
975656,15/08/2011,8,2011,Incredibile Skyline View,Brooklyn,Apartment,,Entire home/apt,11213,2,1,0,65,,,,,,,
975030,15/08/2011,8,2011,A Quaint Retreat !Live Like a Local,Brooklyn,Apartment,90,Entire home/apt,11216,2,1,68,110,90,,,,,,
972866,15/08/2011,8,2011,SKY SCRAPER 4,Brooklyn,Apartment,100,Entire home/apt,11236,3,1,1,160,100,,,,,,
972866,15/08/2011,8,2011,Private, large and cozy!,Brooklyn,House,,Entire home/apt,11210,5,1,0,250,,,,,,
974868,15/08/2011,8,2011,Chelsea High End Apartment,Manhattan,Apartment,85,Entire home/apt,10001,2,1,7,390,89,,,,,,
972184,15/08/2011,8,2011,Modern Studio on the High Line,Manhattan,Apartment,,Entire home/apt,10011,1,1,0,175,,,,,,,
973817,15/08/2011,8,2011,Clean, Convenient & Calming Space,Manhattan,Apartment,,Entire home/apt,10033,2,1,0,105,,,,,,
972598,15/08/2011,8,2011,Comfortable One-Bedroom in Queens,Queens,Apartment,90,Entire home/apt,11104,1,1,28,90,90,,,,,,
973438,15/08/2011,8,2011,Sunny Space in Williamsburg,Brooklyn,Apartment,95,Private room,11211,1,1,110,100,97,,,,,,
975030,15/08/2011,8,2011,PRIVATE ROOM & ENSUITE BATHROOM!!,Brooklyn,Apartment,95,Private room,11216,1,1,20,85,95,,,,,,
972866,15/08/2011,8,2011,Private Charming , large and secure,Brooklyn,House,,Private room,11210,3,1,0,150,,,,,,
972866,15/08/2011,8,2011,sky scraper , private+cozy+secure,Brooklyn,House,95,Private room,11210,2,1,8,78,96,,,,,
972866,15/08/2011,8,2011,sky scraper 2,private+cozy+secure,Brooklyn,House,90,Private room,11210,2,1,14,74,93,,,,,
972866,15/08/2011,8,2011,SKY SCRAPER 3, private , Secure,Brooklyn,House,95,Private room,11210,1,1,6,65,97,,,,
972866,15/08/2011,8,2011,Skyscraper 1, private and  secure,Brooklyn,House,,Private room,11210,1,1,0,75,,,,,,
972866,15/08/2011,8,2011,Skyscraper 5, private and secure,Brooklyn,House,90,Private room,11210,2,1,7,75,92,,,,,
972866,15/08/2011,8,2011,Skyscraper 6 , private and secure,Brooklyn,House,100,Private room,11210,2,1,2,75,100,,,,,
972866,15/08/2011,8,2011,Skyscraper 7, private and cozy,Brooklyn,House,,Private room,11210,1,1,1,78,,,,,,
972866,15/08/2011,8,2011,Skyscraper 8,private and secure,Brooklyn,House,100,Private room,11210,2,1,2,89,100,,,,,
971075,15/08/2011,8,2011,Modern Room in Hamilton Heights,Manhattan,Apartment,95,Private room,10032,1,1,27,90,95,,,,,,
981168,16/08/2011,8,2011,Huge Loft in DUMBO w/ Garden Oasis,Brooklyn,Apartment,90,Entire home/apt,11201,1,1,11,300,94,,,,,,
976649,16/08/2011,8,2011,Living It Up Bushwick Style. Loft.,Brooklyn,Loft,85,Entire home/apt,11206,3,1,11,190,88,,,,,,
978546,16/08/2011,8,2011,Large Duplex Apt. with Balcony,Manhattan,Apartment,100,Entire home/apt,10003,1,1,1,225,100,,,,,,
980277,16/08/2011,8,2011,Designer East Village One Bedroom,Manhattan,Apartment,80,Entire home/apt,10009,1,1,2,170,80,,,,,,
980629,16/08/2011,8,2011,Beautiful apt. Upper East Manhattan,Manhattan,Apartment,90,Entire home/apt,10028,1,1,53,135,90,,,,,,
977815,16/08/2011,8,2011,Roosevelt Island Great view of NYC,Manhattan,Apartment,90,Entire home/apt,10044,3,1,4,180,90,,,,,,
978005,16/08/2011,8,2011,Lovely room in hip artist apartment,Brooklyn,Apartment,,Private room,11216,1,1,0,75,,,,,,,
980780,16/08/2011,8,2011,Quiet Room Near Transportation,Brooklyn,Apartment,,Private room,11218,1,1,0,90,,,,,,,
979243,16/08/2011,8,2011,Peaceful space, king size room,Brooklyn,Apartment,,Private room,11226,1,1,0,95,,,,,,
984169,17/08/2011,8,2011,Off SoHo Deluxe Suite for 4 people,Manhattan,Apartment,85,Entire home/apt,10002,2,1,6,302,85,,,,,,
983144,17/08/2011,8,2011,Stunning Balcony Apt- Heart of NY!,Manhattan,Apartment,90,Entire home/apt,10003,1,1,26,195,94,,,,,,
984169,17/08/2011,8,2011,Off SoHo European-Style Suites,Manhattan,Apartment,,Private room,10002,2,1,0,211,,,,,,,
984169,17/08/2011,8,2011,Off SoHo European-Style Suites,Manhattan,Bed & Breakfast,,Private room,10002,2,1,0,260,,,,,,,
988350,18/08/2011,8,2011,Serene Park Slope Garden Apartment,Brooklyn,Apartment,95,Entire home/apt,11215,1,1,32,180,95,,,,,,
990413,18/08/2011,8,2011,Large Studio in Clinton Hill,Brooklyn,Apartment,,Entire home/apt,11238,1,1,0,89,,,,,,,
986973,18/08/2011,8,2011,Sunny, spacious & happy apartment,Manhattan,Apartment,95,Entire home/apt,10014,1,1,5,290,98,,,,,
990666,18/08/2011,8,2011,Beautiful Harlem 1 Bedroom,Manhattan,Apartment,100,Entire home/apt,10031,1,1,1,105,100,,,,,,
987621,18/08/2011,8,2011,2 Bedroom in Wburg w/ living room,Brooklyn,Apartment,90,Private room,11206,1,1,2,80,90,,,,,,
987523,18/08/2011,8,2011,BROOKLYN APARTMENT,Brooklyn,Apartment,80,Private room,11238,1,1,2,60,80,,,,,,
991380,19/08/2011,8,2011,BEAUTIFUL APARTMENT, GREAT LOCATION,Brooklyn,Apartment,95,Entire home/apt,11217,2,1,10,260,98,,,,,
994983,19/08/2011,8,2011,Cute Downtown Studio,Manhattan,Apartment,100,Entire home/apt,10003,1,1,1,100,100,,,,,,
994247,19/08/2011,8,2011,Stylish & Sunny Empire State Gem!,Manhattan,Apartment,90,Entire home/apt,10016,2,1,2,199,90,,,,,,
998058,20/08/2011,8,2011,Neat, clean, great location in NY??,Brooklyn,Apartment,100,Entire home/apt,11209,4,1,1,189,100,,,,
998505,20/08/2011,8,2011,2 BD and Pull- Out for 4 or 5,Brooklyn,Apartment,100,Entire home/apt,11233,3,1,1,115,100,,,,,,
998505,20/08/2011,8,2011,Cozy Crash-Pad for Two,Manhattan,Apartment,80,Entire home/apt,10003,1,1,1,120,80,,,,,,
998058,20/08/2011,8,2011,Clean Room & Perfect Location,Brooklyn,Apartment,,Private room,11209,1,1,0,95,,,,,,,
998058,20/08/2011,8,2011,Perfect Brooklyn Room for Holidays,Brooklyn,Apartment,,Private room,11209,1,1,0,89,,,,,,,
998505,20/08/2011,8,2011,Bedroom for 2 in Bedstuy,Brooklyn,Apartment,,Private room,11233,2,1,0,60,,,,,,,
998397,20/08/2011,8,2011,Presidential Suite, NoHo, Manhattan,Manhattan,Bed & Breakfast,85,Private room,10003,1,1,52,125,89,,,,
1000354,21/08/2011,8,2011,1 Bedroom Brownstone Jewel Box,Brooklyn,Apartment,95,Entire home/apt,11205,1,1,12,120,95,,,,,,
1000042,21/08/2011,8,2011,1899 Townhouse with Warmth & Style,Brooklyn,Townhouse,95,Entire home/apt,11221,2,1,13,139,98,,,,,,
998843,21/08/2011,8,2011,Heart of Soho NY dream Loft 3000sqf,Manhattan,Apartment,85,Entire home/apt,10012,2,1,12,420,88,,,,,,
1001259,21/08/2011,8,2011,BEAUTIFUL TRIBECA LOFT-X2 SOHO!,Manhattan,Apartment,95,Entire home/apt,10013,4,1,8,595,97,,,,,,
1000477,21/08/2011,8,2011,Beautiful UES apartment,Manhattan,Apartment,100,Entire home/apt,10021,1,1,6,158,100,,,,,,
998794,21/08/2011,8,2011,Beautiful home near Columbia!,Manhattan,Apartment,90,Entire home/apt,10027,2,1,2,200,90,,,,,,
1000014,21/08/2011,8,2011,1 BEDROOM ENTIRE HOME/APT? ASTORIA,Queens,Apartment,95,Entire home/apt,11103,1,1,11,125,95,,,,,,
1000639,21/08/2011,8,2011,Room 1 in  beautiful garden apt.,Brooklyn,Apartment,95,Private room,11205,1,1,76,125,98,,,,,,
1000639,21/08/2011,8,2011,Room 2 in beautiful garden apt.,Brooklyn,Apartment,95,Private room,11205,1,1,47,125,97,,,,,,
1000400,21/08/2011,8,2011,Small Sunny Bedroom with Terrace,Brooklyn,Apartment,,Private room,11215,1,1,0,90,,,,,,,
1002532,21/08/2011,8,2011,Private BR near Central Park!,Manhattan,Apartment,75,Private room,10025,2,1,16,39,76,,,,,,
1002532,21/08/2011,8,2011,Sunny BR near Central Park,Manhattan,Apartment,75,Private room,10025,2,1,17,39,75,,,,,,
1006615,22/08/2011,8,2011,Great Sunny Williamsburg Flat,Brooklyn,Apartment,,Entire home/apt,11211,1,1,0,150,,,,,,,
1004823,22/08/2011,8,2011,Stylish 1 Bedroom in Prime SoHo,Manhattan,Apartment,90,Entire home/apt,10012,1,1,69,200,91,,,,,,
1005489,22/08/2011,8,2011,Dreamy Williamsburg Room,Brooklyn,Apartment,,Private room,11211,1,1,0,90,,,,,,,
1005489,22/08/2011,8,2011,Large Room in Charming Duplex,Brooklyn,Apartment,,Private room,11211,1,1,0,90,,,,,,,
1006421,22/08/2011,8,2011,ROOM IN WILLBURG 2 STOPS FRM MANHAT,Brooklyn,Apartment,95,Private room,11211,1,1,48,50,95,,,,,,
1006421,22/08/2011,8,2011,Williamsburg 1 block from L Train,Brooklyn,House,90,Private room,11211,1,1,69,85,94,,,,,,
1010344,23/08/2011,8,2011,Modern, Bright, Airy Brooklyn Apt,Brooklyn,Apartment,100,Entire home/apt,11216,2,1,3,160,100,,,,
1012691,23/08/2011,8,2011,Private Entrance - Private Parking,Brooklyn,Apartment,90,Entire home/apt,11222,3,1,37,120,93,,,,,,
1010242,23/08/2011,8,2011,Ideal Brooklyn Brownstone Apartment,Brooklyn,House,95,Entire home/apt,11216,2,1,71,165,97,,,,,,
1012141,23/08/2011,8,2011,Amazing Loft in Brooklyn !,Brooklyn,Loft,,Entire home/apt,11205,3,1,0,265,,,,,,,
1010374,23/08/2011,8,2011,Warm 1BD, eclectic, fully-updated,Manhattan,Apartment,100,Entire home/apt,10002,1,1,2,195,100,,,,
1010338,23/08/2011,8,2011,Cozy Modern LES Apt-Prime Location,Manhattan,Apartment,100,Entire home/apt,10023,1,1,13,170,100,,,,,,
1011426,23/08/2011,8,2011,A Romantic Oasis in Bushwick, NY,Brooklyn,Apartment,90,Private room,11207,2,1,15,75,94,,,,,
1012012,23/08/2011,8,2011,Room in Modern Apt - Prime Wburg,Brooklyn,Apartment,80,Private room,11211,1,1,8,95,83,,,,,,
1012583,23/08/2011,8,2011,Charming Room @ Heart of Brooklyn!!,Brooklyn,Apartment,85,Private room,11211,1,1,42,89,89,,,,,,
1007983,23/08/2011,8,2011,Cozy Comfortable Bed Stuy Apartment,Brooklyn,Apartment,,Private room,11221,1,1,0,85,,,,,,,
1011579,23/08/2011,8,2011,Sunny room in charming Brooklyn apt,Brooklyn,Apartment,,Private room,11238,1,1,0,90,,,,,,,
1010743,23/08/2011,8,2011,Private room in Chelsea,Manhattan,Apartment,95,Private room,10011,1,1,5,103,96,,,,,,
1017473,24/08/2011,8,2011,Williamsburg Exposed Brick Loft,Brooklyn,Apartment,90,Entire home/apt,11211,1,1,6,160,90,,,,,,
1014775,24/08/2011,8,2011,Luxurious Garden-Level Apartment,Brooklyn,Apartment,100,Entire home/apt,11238,1,1,1,140,100,,,,,,
1015393,24/08/2011,8,2011,Great authentic New York Loft!,Brooklyn,Loft,,Entire home/apt,11249,1,1,0,230,,,,,,,
1013131,24/08/2011,8,2011,Large, Sunny Aprtment for Rent,Manhattan,Apartment,95,Entire home/apt,10024,1,1,38,191,95,,,,,
1013131,24/08/2011,8,2011,Sunny, Large 1 Bedroom Apartment,Manhattan,Apartment,90,Entire home/apt,10024,1,1,68,215,94,,,,,
1015393,24/08/2011,8,2011,Cosy private room AND bathroom NY!,Brooklyn,Apartment,100,Private room,11237,1,1,9,90,100,,,,,,
1017156,24/08/2011,8,2011,Private Room Midtown West High Line,Manhattan,Apartment,100,Private room,10018,1,1,3,118,100,,,,,,
1021134,25/08/2011,8,2011,Ground floor 2 BR off the L,Brooklyn,Apartment,100,Entire home/apt,11206,2,1,4,140,100,,,,,,
1020326,25/08/2011,8,2011,Cozy 1BR with Backyard,Brooklyn,Apartment,80,Entire home/apt,11231,1,1,1,150,80,,,,,,
1018472,25/08/2011,8,2011,Charming Housebarge w/ outside deck,Brooklyn,Boat,95,Entire home/apt,11235,2,1,56,100,95,,,,,,
1018508,25/08/2011,8,2011,Modern Designer Loft w/ Roof Patio,Manhattan,Apartment,90,Entire home/apt,10009,1,1,5,300,94,,,,,,
1019170,25/08/2011,8,2011,Woodsy-chic Lofted 1BR, Office, AC,Manhattan,Apartment,95,Entire home/apt,10009,1,1,11,180,95,,,,
1019635,25/08/2011,8,2011,Modern & Clean East Village Apt!,Manhattan,Apartment,90,Private room,10009,1,1,108,99,91,,,,,,
1020539,25/08/2011,8,2011,Beautiful Room in Great Area- Low $,Manhattan,Apartment,80,Private room,10009,1,1,35,85,82,,,,,,
1020539,25/08/2011,8,2011,Beautiful Sunny Room- Exposed Brick,Manhattan,Apartment,,Private room,10009,1,1,0,105,,,,,,,
1024355,26/08/2011,8,2011,Central Bedford Avenue Apartment,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,13,185,96,,,,,,
1024158,26/08/2011,8,2011,Big Quiet Mod 1BR with Green Views,Brooklyn,Apartment,90,Entire home/apt,11215,2,1,26,160,90,,,,,,
1023668,26/08/2011,8,2011,Hip Modern Apt w/ Jacuzzi Bathtub,Brooklyn,Apartment,90,Entire home/apt,11221,1,1,20,135,92,,,,,,
1024248,26/08/2011,8,2011,Fantastic Lower East Side Studio,Manhattan,Apartment,95,Entire home/apt,10002,1,1,17,120,95,,,,,,
1023827,26/08/2011,8,2011,Duplex w/unique terrace - Gramercy,Manhattan,Apartment,95,Entire home/apt,10010,2,1,9,250,98,,,,,,
1023985,26/08/2011,8,2011,Master Bedroom in Luxury Apartment,Brooklyn,Apartment,80,Private room,11211,1,1,2,80,80,,,,,,
1023119,26/08/2011,8,2011,Charming Room in Chelsea Apartment,Manhattan,Apartment,90,Private room,10011,1,1,31,145,94,,,,,,
1024241,26/08/2011,8,2011,Sofa in Williamsburg,Brooklyn,Apartment,100,Shared room,11211,1,1,8,53,100,,,,,,
1023786,26/08/2011,8,2011,Cozy room in Park Slope, Brooklyn,Brooklyn,Apartment,,Shared room,11215,1,1,0,200,,,,,,
1025797,27/08/2011,8,2011,"""The Tiffany Box"" Chic UWS Studio!",Manhattan,Apartment,90,Entire home/apt,10023,1,1,14,180,92,,,,,,
1028367,27/08/2011,8,2011,Luxury Studio Apt,Manhattan,Apartment,,Entire home/apt,10023,1,1,0,200,,,,,,,
1025745,27/08/2011,8,2011,Charming UES PreWar 2 bed/bath apt,Manhattan,Apartment,100,Entire home/apt,10128,3,1,1,295,100,,,,,,
1027283,27/08/2011,8,2011,South Slope Private Bedroom,Brooklyn,Apartment,95,Private room,11232,1,1,5,50,96,,,,,,
1028326,27/08/2011,8,2011,Charming BR in brownstone farmhouse,Brooklyn,Apartment,90,Private room,11238,1,1,46,93,92,,,,,,
1031673,28/08/2011,8,2011,Williamsburg 1BR Apt with Terrace!,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,89,175,95,,,,,,
1030043,28/08/2011,8,2011,Beautiful! Heart of Park Slope!,Brooklyn,Apartment,90,Entire home/apt,11215,2,1,5,119,92,,,,,,
1031663,28/08/2011,8,2011,Great 1BR Clinton Hill/Prospect Hts,Brooklyn,Apartment,90,Entire home/apt,11238,1,1,21,150,93,,,,,,
1031900,28/08/2011,8,2011,2-story, 3-bedroom, Private Yard,Manhattan,Apartment,100,Entire home/apt,10009,3,1,3,599,100,,,,
1031108,28/08/2011,8,2011,Upper West Side Studio Apartment,Manhattan,Apartment,90,Entire home/apt,10024,1,1,97,175,92,,,,,,
1031900,28/08/2011,8,2011,1 Room in 2-Story East Village Home,Manhattan,Apartment,100,Private room,10009,1,1,1,150,100,,,,,,
1031148,28/08/2011,8,2011,Big room in NYC, metro, longer stay,Queens,Apartment,95,Private room,11104,1,1,82,49,97,,,,
1035102,29/08/2011,8,2011,Brooklyn Studio w/rooftop NYC view,Brooklyn,Apartment,,Entire home/apt,11206,1,1,0,120,,,,,,,
1036617,29/08/2011,8,2011,lovely, spacious wmsbrg apt w deck,Brooklyn,Apartment,90,Entire home/apt,11211,2,1,16,240,91,,,,,
1033829,29/08/2011,8,2011,Lovely Two Story Garden Apartment,Brooklyn,Apartment,100,Entire home/apt,11221,2,1,2,200,100,,,,,,
1034444,29/08/2011,8,2011,Big beautiful 1 bedroom apartment,Manhattan,Apartment,90,Entire home/apt,10019,2,1,10,215,93,,,,,,
1033792,29/08/2011,8,2011,Sunny room in hip Williamsburg,Brooklyn,Apartment,90,Private room,11211,1,1,3,85,93,,,,,,
1035522,29/08/2011,8,2011,Huge room in Williamsburg loft,Brooklyn,Apartment,,Private room,11211,1,1,0,93,,,,,,,
1035365,29/08/2011,8,2011,Cozy room in Park Slope,Brooklyn,Apartment,,Private room,11215,1,1,0,60,,,,,,,
1036161,29/08/2011,8,2011,Sunny Master bdrm w/ private bathrm,Brooklyn,Apartment,100,Private room,11216,1,1,1,80,100,,,,,,
1036450,29/08/2011,8,2011,Spacious apt/room near Williamsbug,Brooklyn,Apartment,,Private room,11222,1,1,0,65,,,,,,,
1033659,29/08/2011,8,2011,Comforts in Bushwick Brooklyn,Brooklyn,Apartment,90,Private room,11237,1,1,57,70,94,,,,,,
1040538,30/08/2011,8,2011,New Modern Luxury 1BR on High Line,Manhattan,Apartment,,Entire home/apt,10001,1,1,0,230,,,,,,,
1039744,30/08/2011,8,2011,LOVELY FLAT IN HISTORIC HARLEM NYC,Manhattan,Apartment,,Entire home/apt,10039,1,1,0,75,,,,,,,
1038420,30/08/2011,8,2011,Empire State Bldg & Treetop Views!,Brooklyn,Apartment,100,Private room,11205,1,1,1,100,100,,,,,,
1037223,30/08/2011,8,2011,Private BR in heart of Williamsburg,Brooklyn,Apartment,100,Private room,11211,1,1,4,75,100,,,,,,
1038981,30/08/2011,8,2011,Cozy studio in Greenwich Village,Manhattan,Apartment,95,Private room,10003,1,1,12,169,95,,,,,,
1039149,30/08/2011,8,2011,Private bedroom in a 2 bedroom apt,Manhattan,Apartment,90,Private room,10029,1,1,48,99,94,,,,,,
1040195,30/08/2011,8,2011,Private room in Manhattan,Manhattan,Apartment,,Private room,10034,1,1,0,60,,,,,,,
1091832,31/08/2011,8,2011,Unique loft in heart of Bushwick,Brooklyn,Apartment,100,Entire home/apt,11221,2,1,6,120,100,,,,,,
1093542,31/08/2011,8,2011,Williamsburg Waterfront Loft,Brooklyn,Apartment,100,Entire home/apt,11249,2,1,1,175,100,,,,,,
1093330,31/08/2011,8,2011,Large New Flatiron Apartment,Manhattan,Apartment,,Entire home/apt,10010,1,1,0,259,,,,,,,
1094311,31/08/2011,8,2011,Charming Studio In The Heart of NYC,Manhattan,Apartment,90,Entire home/apt,10016,1,1,25,149,94,,,,,,
1094178,31/08/2011,8,2011,1 Bedroom Pre War apt,Manhattan,Apartment,95,Entire home/apt,10036,1,1,98,230,95,,,,,,
1093220,31/08/2011,8,2011,Bushwick Brooklyn, Jefferson L trai,Brooklyn,Apartment,85,Private room,11206,1,1,7,95,85,,,,,
1091875,31/08/2011,8,2011,Cozy, close to everything in NY  :),Queens,Apartment,85,Private room,11101,1,1,46,90,87,,,,,
1092591,31/08/2011,8,2011,15 min to US Open! NY in the Fall,Queens,Apartment,95,Private room,11106,1,1,29,110,96,,,,,,
1098902,01/09/2011,9,2011,Beautifully renovated brownstone,Brooklyn,Apartment,,Entire home/apt,11215,3,1,0,600,,,,,,,
1098902,01/09/2011,9,2011,Modern, renovated garden apartment,Brooklyn,Apartment,90,Entire home/apt,11215,2,1,14,199,93,,,,,
1099146,01/09/2011,9,2011,Designers Charming Pre-War 1bed,Manhattan,Apartment,95,Entire home/apt,10003,1,1,13,195,96,,,,,,
1096057,01/09/2011,9,2011,Modern Luxury w Amazing Location!!,Manhattan,Apartment,,Entire home/apt,10010,1,1,0,275,,,,,,,
1096771,01/09/2011,9,2011,Park Avenue South 2Bdr Loft,Manhattan,Apartment,95,Entire home/apt,10016,2,1,8,350,95,,,,,,
1098523,01/09/2011,9,2011,2BR Sunny Designer Apartment,Manhattan,Apartment,,Entire home/apt,10024,2,1,0,249,,,,,,,
1098863,01/09/2011,9,2011,Big Bedroom is charming BK apt,Brooklyn,Apartment,100,Private room,11237,1,1,2,60,100,,,,,,
1096437,01/09/2011,9,2011,Private Bdrm - awesome EV location!,Manhattan,Apartment,95,Private room,10009,1,1,4,70,97,,,,,,
1097545,01/09/2011,9,2011,EAST VILLAGE-BNB,Manhattan,Apartment,90,Private room,10009,1,1,125,110,94,,,,,,
1097545,01/09/2011,9,2011,EAST VILLAGE-COZY NEST-BNB,Manhattan,Apartment,90,Private room,10009,1,1,129,83,91,,,,,,
1102461,02/09/2011,9,2011,Charming 2BR Williamsburg Apt,Brooklyn,Apartment,85,Entire home/apt,11206,2,1,7,175,89,,,,,,
1100212,02/09/2011,9,2011,Modern Loft Williamsburg,Brooklyn,Apartment,,Entire home/apt,11249,2,1,0,450,,,,,,,
1101818,02/09/2011,9,2011,South Williamsburg Dream Loft,Brooklyn,Apartment,90,Entire home/apt,11249,2,1,3,229,93,,,,,,
1103465,02/09/2011,9,2011,Brooklyn Brownstone Beautiful,Brooklyn,House,,Entire home/apt,11238,2,1,0,165,,,,,,,
1101471,02/09/2011,9,2011,3BR/2BA Charming Duplex w/ Terrace,Manhattan,Apartment,100,Entire home/apt,10003,3,1,1,400,100,,,,,,
1102461,02/09/2011,9,2011,Charming Room Private Entry Wburg,Brooklyn,Apartment,95,Private room,11206,1,1,44,90,96,,,,,,
1102011,02/09/2011,9,2011,Treehouse Nook in Bushwick Home,Brooklyn,House,80,Private room,11221,1,1,10,80,82,,,,,,
1099466,02/09/2011,9,2011,New remodel, 3 blocks from train,Manhattan,Apartment,90,Private room,10030,1,1,18,75,94,,,,,
1100494,02/09/2011,9,2011,75 COZY Clean room FOR 1-2,Manhattan,Apartment,90,Private room,10031,1,1,70,50,90,,,,,,
1100494,02/09/2011,9,2011,Afordable room near Subway ROOM3,Manhattan,Apartment,85,Private room,10031,1,1,13,50,89,,,,,,
1100494,02/09/2011,9,2011,Big Room near SUBWAY 2 BEDS ROOM5,Manhattan,Apartment,85,Private room,10031,2,1,22,55,88,,,,,,
1100494,02/09/2011,9,2011,Clean room near Subway ROOM2,Manhattan,Apartment,85,Private room,10031,1,1,8,50,89,,,,,,
1100494,02/09/2011,9,2011,HUGE by Subway for 1-2 RM4,Manhattan,Apartment,75,Private room,10031,1,1,5,50,76,,,,,,
